ID;Unidade Curricular;Semana do 1º Semestre;Semana do 2º Semestre;Curso;Semana do Ano;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
4171;Contabilidade Financeira I;8;-;LE, LFC, LG, LGM, LGRH, LGIL;43;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;C4.02
4172;Contabilidade Financeira I;7;-;LE, LFC, LG, LGM, LGRH, LGIL;42;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;C4.02
4173;Contabilidade Financeira I;6;-;LE, LFC, LG, LGM, LGRH, LGIL;41;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C4.02
4174;Contabilidade Financeira I;5;-;LE, LFC, LG, LGM, LGRH, LGIL;40;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;C4.02
4175;Contabilidade Financeira I;4;-;LE, LFC, LG, LGM, LGRH, LGIL;39;L0638PL26;GRHA1;47;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;C4.02
4176;Gestão Integrada das Operações;14;-;LG;49;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;02/12/2022;Sala/anfiteatro aulas;
4177;Gestão Integrada das Operações;13;-;LG;48;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;25/11/2022;Sala/anfiteatro aulas;C6.08
4178;Gestão Integrada das Operações;12;-;LG;47;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;18/11/2022;Sala/anfiteatro aulas;C6.08
4179;Gestão Integrada das Operações;11;-;LG;46;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;11/11/2022;Sala/anfiteatro aulas;C6.08
4180;Gestão Integrada das Operações;10;-;LG;45;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;04/11/2022;Sala/anfiteatro aulas;C6.08
4181;Gestão Integrada das Operações;9;-;LG;44;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;28/10/2022;Sala/anfiteatro aulas;C6.08
4182;Gestão Integrada das Operações;8;-;LG;43;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;21/10/2022;Sala/anfiteatro aulas;C6.08
4183;Gestão Integrada das Operações;7;-;LG;42;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;14/10/2022;Sala/anfiteatro aulas;C6.08
4184;Gestão Integrada das Operações;6;-;LG;41;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;07/10/2022;Sala/anfiteatro aulas;C6.08
4185;Gestão Integrada das Operações;5;-;LG;40;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;30/09/2022;Sala/anfiteatro aulas;C6.08
4186;Gestão Integrada das Operações;4;-;LG;39;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;23/09/2022;Sala/anfiteatro aulas;C6.08
4187;Gestão Integrada das Operações;3;-;LG;38;02031TP01;GiC1;61;Sex;08:00:00;09:30:00;16/09/2022;Sala/anfiteatro aulas;C6.08
4188;Gestão Integrada das Operações;14;-;LG;50;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;06/12/2022;Sala de Aulas normal;
4189;Gestão Integrada das Operações;13;-;LG;49;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;29/11/2022;Sala de Aulas normal;C4.08
4190;Gestão Integrada das Operações;12;-;LG;48;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;22/11/2022;Sala de Aulas normal;C4.08
4191;Gestão Integrada das Operações;11;-;LG;47;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;15/11/2022;Sala de Aulas normal;C4.08
4192;Gestão Integrada das Operações;10;-;LG;46;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;08/11/2022;Sala de Aulas normal;C4.08
4193;Gestão Integrada das Operações;8;-;LG;44;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;25/10/2022;Sala de Aulas normal;C4.08
4194;Gestão Integrada das Operações;7;-;LG;43;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;18/10/2022;Sala de Aulas normal;C4.08
4195;Gestão Integrada das Operações;6;-;LG;42;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;11/10/2022;Sala de Aulas normal;C4.08
4196;Gestão Integrada das Operações;5;-;LG;41;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;04/10/2022;Sala de Aulas normal;C4.08
4197;Gestão Integrada das Operações;4;-;LG;40;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;27/09/2022;Sala de Aulas normal;C4.08
4198;Gestão Integrada das Operações;3;-;LG;39;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;20/09/2022;Sala de Aulas normal;
4199;Gestão Integrada das Operações;2;-;LG;38;02031TP01;GiC1;61;Ter;08:00:00;09:30:00;13/09/2022;Sala de Aulas normal;C4.08
4200;Introdução à Gestão;16;-;LE, LFC, LG, LGM, LGIL;51;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;15/12/2022;Sala de Aulas normal;1E08
4201;Introdução à Gestão;13;-;LE, LFC, LG, LGM, LGIL;48;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;1E08
4202;Introdução à Gestão;12;-;LE, LFC, LG, LGM, LGIL;47;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;1E08
4203;Introdução à Gestão;11;-;LE, LFC, LG, LGM, LGIL;46;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;1E08
4204;Introdução à Gestão;10;-;LE, LFC, LG, LGM, LGIL;45;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;1E08
4205;Introdução à Gestão;9;-;LE, LFC, LG, LGM, LGIL;44;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;1E08
4206;Introdução à Gestão;8;-;LE, LFC, LG, LGM, LGIL;43;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;1E08
4207;Introdução à Gestão;7;-;LE, LFC, LG, LGM, LGIL;42;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;1E08
4208;Introdução à Gestão;6;-;LE, LFC, LG, LGM, LGIL;41;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E08
4209;Introdução à Gestão;5;-;LE, LFC, LG, LGM, LGIL;40;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;1E08
4210;Introdução à Gestão;4;-;LE, LFC, LG, LGM, LGIL;39;L0520PL16;FCA3;31;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;1E08
4211;Métodos e Técnicas de Estudo;11;-;CT;47;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;16/11/2022;Sala/anfiteatro aulas;AA2.24
4212;Métodos e Técnicas de Estudo;10;-;CT;46;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;09/11/2022;Sala/anfiteatro aulas;AA2.24
4213;Métodos e Técnicas de Estudo;9;-;CT;45;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;02/11/2022;Sala/anfiteatro aulas;AA2.24
4214;Métodos e Técnicas de Estudo;8;-;CT;44;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;26/10/2022;Sala/anfiteatro aulas;AA2.24
4215;Métodos e Técnicas de Estudo;7;-;CT;43;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;19/10/2022;Não necessita de sala;
4216;Métodos e Técnicas de Estudo;6;-;CT;42;00673TP02;CI-CT-02;27;Qua;13:00:00;15:00:00;12/10/2022;Sala/anfiteatro aulas;AA2.24
4217;Planeamento e Inovação em Marketing;9;-;MG;45;01784TP07;MGA2;47;Seg;14:30:00;16:00:00;31/10/2022;Sala Aulas Mestrado;B2.02
4218;Planeamento e Inovação em Marketing;14;-;MG;49;01784TP07;MGA2;47;Sex;11:00:00;12:30:00;02/12/2022;Sala Aulas Mestrado;B2.02
4219;Planeamento e Inovação em Marketing;14;-;MG;49;01784TP07;MGA2;47;Sex;09:30:00;11:00:00;02/12/2022;Sala Aulas Mestrado;B2.02
4220;Planeamento e Inovação em Marketing;13;-;MG;48;01784TP07;MGA2;47;Qui;09:30:00;11:00:00;24/11/2022;Sala Aulas Mestrado;B2.02
4221;Planeamento e Inovação em Marketing;12;-;MG;47;01784TP07;MGA2;47;Qui;09:30:00;11:00:00;17/11/2022;Sala Aulas Mestrado;B2.02
4222;Planeamento e Inovação em Marketing;11;-;MG;46;01784TP07;MGA2;47;Qui;09:30:00;11:00:00;10/11/2022;Sala Aulas Mestrado;B2.02
4223;Planeamento e Inovação em Marketing;10;-;MG;45;01784TP07;MGA2;47;Qui;09:30:00;11:00:00;03/11/2022;Sala Aulas Mestrado;B2.02
4224;Planeamento e Inovação em Marketing;12;-;MG;48;01784TP07;MGA2;47;Ter;13:00:00;14:30:00;22/11/2022;Sala Aulas Mestrado;B2.02
4225;Planeamento e Inovação em Marketing;11;-;MG;47;01784TP07;MGA2;47;Ter;13:00:00;14:30:00;15/11/2022;Sala Aulas Mestrado;B2.02
4226;Planeamento e Inovação em Marketing;10;-;MG;46;01784TP07;MGA2;47;Ter;13:00:00;14:30:00;08/11/2022;Sala Aulas Mestrado;B2.02
4227;Cultura e Sociedade;16;-;LS, LS-PL;51;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;15/12/2022;Sala de Aulas normal;1E07
4228;Cultura e Sociedade;13;-;LS, LS-PL;48;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;1E07
4229;Cultura e Sociedade;12;-;LS, LS-PL;47;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;1E07
4230;Cultura e Sociedade;11;-;LS, LS-PL;46;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;1E07
4231;Cultura e Sociedade;10;-;LS, LS-PL;45;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;1E07
4232;Cultura e Sociedade;9;-;LS, LS-PL;44;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;1E07
4233;Cultura e Sociedade;8;-;LS, LS-PL;43;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;1E07
4234;Cultura e Sociedade;7;-;LS, LS-PL;42;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;1E07
4235;Cultura e Sociedade;6;-;LS, LS-PL;41;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;1E07
4236;Cultura e Sociedade;5;-;LS, LS-PL;40;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;1E07
4237;Cultura e Sociedade;4;-;LS, LS-PL;39;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;1E07
4238;Cultura e Sociedade;3;-;LS, LS-PL;38;L5408TP06;SA3;29;Qui;13:00:00;14:30:00;15/09/2022;Não necessita de sala;
4239;Cultura e Sociedade;13;-;LS, LS-PL;49;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;28/11/2022;Sala de Aulas normal;1E07
4240;Cultura e Sociedade;12;-;LS, LS-PL;48;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;21/11/2022;Sala de Aulas normal;1E07
4241;Cultura e Sociedade;11;-;LS, LS-PL;47;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;14/11/2022;Sala de Aulas normal;1E07
4242;Cultura e Sociedade;10;-;LS, LS-PL;46;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;07/11/2022;Sala de Aulas normal;1E07
4243;Cultura e Sociedade;9;-;LS, LS-PL;45;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;31/10/2022;Sala de Aulas normal;1E07
4244;Cultura e Sociedade;8;-;LS, LS-PL;44;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;24/10/2022;Sala de Aulas normal;1E07
4245;Cultura e Sociedade;7;-;LS, LS-PL;43;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;17/10/2022;Sala de Aulas normal;1E07
4246;Cultura e Sociedade;6;-;LS, LS-PL;42;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;10/10/2022;Sala de Aulas normal;1E07
4247;Cultura e Sociedade;5;-;LS, LS-PL;41;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;03/10/2022;Sala de Aulas normal;1E07
4248;Cultura e Sociedade;4;-;LS, LS-PL;40;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;26/09/2022;Sala de Aulas normal;1E07
4249;Cultura e Sociedade;3;-;LS, LS-PL;39;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;19/09/2022;Sala de Aulas normal;1E07
4250;Cultura e Sociedade;2;-;LS, LS-PL;38;L5408TP06;SA3;29;Seg;13:00:00;14:30:00;12/09/2022;Não necessita de sala;
4251;Electromagnetismo;6;-;LETI;41;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;Sex;09:30:00;11:00:00;07/10/2022;Sala de Aulas normal;C6.08
4252;Electromagnetismo;5;-;LETI;40;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;Sex;09:30:00;11:00:00;30/09/2022;Sala de Aulas normal;C6.08
4253;Electromagnetismo;4;-;LETI;39;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;Sex;09:30:00;11:00:00;23/09/2022;Sala de Aulas normal;C6.08
4254;Electromagnetismo;3;-;LETI;38;L2101TP07;ET-B6, ET-B5, ET-B4, ET-B3, ET-B2, ET-B1;53;Sex;09:30:00;11:00:00;16/09/2022;Sala de Aulas normal;C6.08
4255;Relato Integrado no Sector Público e Privado;13;-;CCG;49;04279TP01;MCCGA1;37;Qua;14:30:00;16:00:00;30/11/2022;Sala/anfiteatro aulas;Auditório 4
4256;Relato Integrado no Sector Público e Privado;12;-;CCG;48;04279TP01;MCCGA1;37;Qua;14:30:00;16:00:00;23/11/2022;Sala/anfiteatro aulas;Auditório 4
4257;Relato Integrado no Sector Público e Privado;13;-;CCG;49;04279TP01;MCCGA1;37;Qua;13:00:00;14:30:00;30/11/2022;Sala/anfiteatro aulas;Auditório 4
4258;Relato Integrado no Sector Público e Privado;12;-;CCG;48;04279TP01;MCCGA1;37;Qua;13:00:00;14:30:00;23/11/2022;Sala/anfiteatro aulas;Auditório 4
4259;Relato Integrado no Sector Público e Privado;14;-;CCG;49;04279TP01;MCCGA1;37;Sex;11:00:00;12:30:00;02/12/2022;Sala Aulas Mestrado;C5.01
4260;Relato Integrado no Sector Público e Privado;13;-;CCG;48;04279TP01;MCCGA1;37;Sex;11:00:00;12:30:00;25/11/2022;Sala Aulas Mestrado;C5.01
4261;Relato Integrado no Sector Público e Privado;12;-;CCG;47;04279TP01;MCCGA1;37;Sex;11:00:00;12:30:00;18/11/2022;Sala Aulas Mestrado;C5.01
4262;Relato Integrado no Sector Público e Privado;11;-;CCG;46;04279TP01;MCCGA1;37;Sex;11:00:00;12:30:00;11/11/2022;Sala Aulas Mestrado;C5.01
4263;Relato Integrado no Sector Público e Privado;10;-;CCG;45;04279TP01;MCCGA1;37;Sex;11:00:00;12:30:00;04/11/2022;Sala Aulas Mestrado;C5.01
4264;Relato Integrado no Sector Público e Privado;14;-;CCG;49;04279TP01;MCCGA1;37;Sex;09:30:00;11:00:00;02/12/2022;Sala Aulas Mestrado;C5.01
4265;Relato Integrado no Sector Público e Privado;13;-;CCG;48;04279TP01;MCCGA1;37;Sex;09:30:00;11:00:00;25/11/2022;Sala Aulas Mestrado;C5.01
4266;Relato Integrado no Sector Público e Privado;12;-;CCG;47;04279TP01;MCCGA1;37;Sex;09:30:00;11:00:00;18/11/2022;Sala Aulas Mestrado;C5.01
4267;Relato Integrado no Sector Público e Privado;11;-;CCG;46;04279TP01;MCCGA1;37;Sex;09:30:00;11:00:00;11/11/2022;Sala Aulas Mestrado;C5.01
4268;Relato Integrado no Sector Público e Privado;10;-;CCG;45;04279TP01;MCCGA1;37;Sex;09:30:00;11:00:00;04/11/2022;Sala Aulas Mestrado;C5.01
4269;Relato Integrado no Sector Público e Privado;11;-;CCG;47;04279TP01;MCCGA1;37;Qua;17:30:00;19:00:00;16/11/2022;Sala Aulas Mestrado;Auditório 4
4270;Relato Integrado no Sector Público e Privado;10;-;CCG;46;04279TP01;MCCGA1;37;Qua;17:30:00;19:00:00;09/11/2022;Sala Aulas Mestrado;Auditório 4
4271;Relato Integrado no Sector Público e Privado;9;-;CCG;45;04279TP01;MCCGA1;37;Qua;17:30:00;19:00:00;02/11/2022;Sala Aulas Mestrado;Auditório 4
4272;Relato Integrado no Sector Público e Privado;11;-;CCG;47;04279TP01;MCCGA1;37;Qua;16:00:00;17:30:00;16/11/2022;Sala Aulas Mestrado;Auditório 4
4273;Relato Integrado no Sector Público e Privado;10;-;CCG;46;04279TP01;MCCGA1;37;Qua;16:00:00;17:30:00;09/11/2022;Sala Aulas Mestrado;Auditório 4
4274;Relato Integrado no Sector Público e Privado;9;-;CCG;45;04279TP01;MCCGA1;37;Qua;16:00:00;17:30:00;02/11/2022;Sala Aulas Mestrado;Auditório 4
4275;Seminário de Investigação em Gestão;8;-;MG, MGE;44;01796S04;MGB2;39;Qua;18:00:00;21:00:00;26/10/2022;Não necessita de sala;
4276;Seminário de Investigação em Gestão;8;-;MG, MGE;44;01796S04;MGB2;39;Seg;18:00:00;21:00:00;24/10/2022;Não necessita de sala;
4277;Seminário de Investigação em Gestão;5;-;MG, MGE;41;01796S04;MGB2;39;Ter;18:00:00;21:00:00;04/10/2022;Não necessita de sala;
4278;Seminário de Investigação em Gestão;4;-;MG, MGE;40;01796S04;MGB2;39;Ter;18:00:00;21:00:00;27/09/2022;Não necessita de sala;
4279;Seminário de Investigação em Gestão;3;-;MG, MGE;39;01796S04;MGB2;39;Seg;18:00:00;21:00:00;19/09/2022;Sala/anfiteatro aulas;
4280;Informática de Gestão;15;-;LFC, LG;51;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;13/12/2022;Sala/anfiteatro aulas;
4281;Informática de Gestão;14;-;LFC, LG;50;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;06/12/2022;Laboratório de Informática;D1.01
4282;Informática de Gestão;13;-;LFC, LG;49;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;29/11/2022;Laboratório de Informática;D1.01
4283;Informática de Gestão;12;-;LFC, LG;48;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;22/11/2022;Laboratório de Informática;D1.01
4284;Informática de Gestão;11;-;LFC, LG;47;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;15/11/2022;Laboratório de Informática;D1.01
4285;Informática de Gestão;10;-;LFC, LG;46;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;08/11/2022;Laboratório de Informática;D1.01
4286;Informática de Gestão;8;-;LFC, LG;44;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;25/10/2022;Laboratório de Informática;D1.01
4287;Informática de Gestão;7;-;LFC, LG;43;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;18/10/2022;Laboratório de Informática;D1.01
4288;Informática de Gestão;6;-;LFC, LG;42;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;11/10/2022;Laboratório de Informática;D1.01
4289;Informática de Gestão;5;-;LFC, LG;41;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;04/10/2022;Laboratório de Informática;D1.01
4290;Informática de Gestão;4;-;LFC, LG;40;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;27/09/2022;Laboratório de Informática;D1.01
4291;Informática de Gestão;3;-;LFC, LG;39;L0718TP07;FCA2;36;Ter;13:00:00;14:30:00;20/09/2022;Laboratório de Informática;D1.01
4292;Informática de Gestão;15;-;LFC, LG;50;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;09/12/2022;Sala/anfiteatro aulas;0S02
4293;Informática de Gestão;14;-;LFC, LG;49;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;02/12/2022;Laboratório de Informática;0S02
4294;Informática de Gestão;13;-;LFC, LG;48;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;25/11/2022;Laboratório de Informática;0S02
4295;Informática de Gestão;12;-;LFC, LG;47;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;18/11/2022;Laboratório de Informática;0S02
4296;Informática de Gestão;11;-;LFC, LG;46;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;11/11/2022;Laboratório de Informática;0S02
4297;Informática de Gestão;10;-;LFC, LG;45;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;04/11/2022;Laboratório de Informática;0S02
4298;Informática de Gestão;9;-;LFC, LG;44;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;28/10/2022;Laboratório de Informática;0S02
4299;Informática de Gestão;8;-;LFC, LG;43;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;21/10/2022;Laboratório de Informática;0S02
4300;Informática de Gestão;7;-;LFC, LG;42;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;14/10/2022;Laboratório de Informática;0S02
4301;Informática de Gestão;6;-;LFC, LG;41;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;07/10/2022;Laboratório de Informática;0S02
4302;Informática de Gestão;5;-;LFC, LG;40;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;30/09/2022;Laboratório de Informática;0S02
4303;Informática de Gestão;4;-;LFC, LG;39;L0718TP07;FCA2;36;Sex;13:00:00;14:30:00;23/09/2022;Laboratório de Informática;0S02
4304;Análise de Dados em Ciências Sociais (1c);15;-;LHMC;51;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;14/12/2022;Sala/anfiteatro aulas;
4305;Análise de Dados em Ciências Sociais (1c);14;-;LHMC;50;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;07/12/2022;Sala de Aulas normal;0S01
4306;Análise de Dados em Ciências Sociais (1c);13;-;LHMC;49;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;30/11/2022;Laboratório de Informática;0S01
4307;Análise de Dados em Ciências Sociais (1c);12;-;LHMC;48;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;23/11/2022;Laboratório de Informática;0S01
4308;Análise de Dados em Ciências Sociais (1c);11;-;LHMC;47;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;16/11/2022;Laboratório de Informática;0S01
4309;Análise de Dados em Ciências Sociais (1c);10;-;LHMC;46;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;09/11/2022;Laboratório de Informática;0S01
4310;Análise de Dados em Ciências Sociais (1c);9;-;LHMC;45;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;02/11/2022;Laboratório de Informática;0S01
4311;Análise de Dados em Ciências Sociais (1c);8;-;LHMC;44;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;26/10/2022;Laboratório de Informática;0S01
4312;Análise de Dados em Ciências Sociais (1c);7;-;LHMC;43;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;19/10/2022;Laboratório de Informática;0S01
4313;Análise de Dados em Ciências Sociais (1c);6;-;LHMC;42;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;12/10/2022;Laboratório de Informática;0S01
4314;Análise de Dados em Ciências Sociais (1c);4;-;LHMC;40;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;28/09/2022;Laboratório de Informática;0S01
4315;Análise de Dados em Ciências Sociais (1c);3;-;LHMC;39;03253PL01;HMCA1;34;Qua;13:00:00;14:30:00;21/09/2022;Laboratório de Informática;
4316;Sistemas de Construção I;15;-;MIA;51;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;13/12/2022;Laboratório de Informática;D1.02
4317;Sistemas de Construção I;14;-;MIA;50;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;06/12/2022;Laboratório de Informática;D1.02
4318;Sistemas de Construção I;13;-;MIA;49;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;29/11/2022;Laboratório de Informática;D1.02
4319;Sistemas de Construção I;12;-;MIA;48;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;22/11/2022;Laboratório de Informática;D1.02
4320;Sistemas de Construção I;11;-;MIA;47;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;15/11/2022;Laboratório de Informática;D1.02
4321;Sistemas de Construção I;10;-;MIA;46;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;08/11/2022;Laboratório de Informática;D1.02
4322;Sistemas de Construção I;8;-;MIA;44;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;25/10/2022;Laboratório de Informática;D1.01
4323;Sistemas de Construção I;7;-;MIA;43;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;18/10/2022;Sala Aulas Mestrado;B3.01
4324;Sistemas de Construção I;6;-;MIA;42;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;11/10/2022;Sala Aulas Mestrado;B3.01
4325;Sistemas de Construção I;5;-;MIA;41;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;04/10/2022;Sala Aulas Mestrado;
4326;Sistemas de Construção I;4;-;MIA;40;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;27/09/2022;Sala Aulas Mestrado;B3.01
4327;Sistemas de Construção I;3;-;MIA;39;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;09:30:00;11:00:00;20/09/2022;Sala Aulas Mestrado;B3.01
4328;Sistemas de Construção I;15;-;MIA;51;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;13/12/2022;Laboratório de Informática;D1.02
4329;Sistemas de Construção I;14;-;MIA;50;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;06/12/2022;Laboratório de Informática;D1.02
4330;Sistemas de Construção I;13;-;MIA;49;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;29/11/2022;Laboratório de Informática;D1.02
4331;Sistemas de Construção I;12;-;MIA;48;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;22/11/2022;Laboratório de Informática;D1.02
4332;Sistemas de Construção I;11;-;MIA;47;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;15/11/2022;Laboratório de Informática;D1.02
4333;Sistemas de Construção I;10;-;MIA;46;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;08/11/2022;Laboratório de Informática;D1.02
4334;Sistemas de Construção I;8;-;MIA;44;03824TP02;ARQ-B3, ARQ-B2, ARQ-B1;30;Ter;11:00:00;12:30:00;25/10/2022;Laboratório de Informática;D1.01
