ID;Curso;Semana do 1º Semestre;Semana do 2º Semestre;Semana do Ano;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
1814;LFC, LG, LGM, LGIL;3;-;39;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;19/09/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira
1815;LIGE, LIGE-PL;16;-;51;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;15/12/2022;Sala de Aulas normal;
1816;LIGE, LIGE-PL;13;-;48;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;24/11/2022;Sala de Aulas normal;
1817;LIGE, LIGE-PL;12;-;47;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;17/11/2022;Sala de Aulas normal;
1818;LIGE, LIGE-PL;11;-;46;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;10/11/2022;Sala de Aulas normal;
1819;LIGE, LIGE-PL;10;-;45;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;03/11/2022;Sala de Aulas normal;
1820;LIGE, LIGE-PL;9;-;44;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;27/10/2022;Sala de Aulas normal;
1821;LIGE, LIGE-PL;8;-;43;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;20/10/2022;Sala de Aulas normal;
1822;LIGE, LIGE-PL;7;-;42;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;13/10/2022;Sala de Aulas normal;
1823;LIGE, LIGE-PL;6;-;41;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;06/10/2022;Sala de Aulas normal;
1824;LIGE, LIGE-PL;5;-;40;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;29/09/2022;Sala de Aulas normal;
1825;LIGE, LIGE-PL;4;-;39;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;22/09/2022;Sala de Aulas normal;
1826;LIGE, LIGE-PL;3;-;38;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Qui;16:00:00;17:30:00;15/09/2022;Sala de Aulas normal;
1827;LIGE, LIGE-PL;14;-;50;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;06/12/2022;Sala de Aulas normal;C4.05
1828;LIGE, LIGE-PL;13;-;49;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;29/11/2022;Sala de Aulas normal;C4.05
1829;LIGE, LIGE-PL;12;-;48;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;C4.05
1830;LIGE, LIGE-PL;11;-;47;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;C4.06
1831;LIGE, LIGE-PL;10;-;46;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;C4.05
1832;LIGE, LIGE-PL;8;-;44;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;25/10/2022;Sala de Aulas normal;C4.05
1833;LIGE, LIGE-PL;7;-;43;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;18/10/2022;Sala de Aulas normal;C4.05
1834;LIGE, LIGE-PL;6;-;42;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;11/10/2022;Sala de Aulas normal;C4.06
1835;LIGE, LIGE-PL;5;-;41;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;04/10/2022;Sala de Aulas normal;C4.05
1836;LIGE, LIGE-PL;4;-;40;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;27/09/2022;Sala de Aulas normal;C4.06
1837;LIGE, LIGE-PL;3;-;39;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;20/09/2022;Sala de Aulas normal;C4.05
1838;LIGE, LIGE-PL;2;-;38;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;13/09/2022;Sala de Aulas normal;C4.05
1839;MIA;15;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;12/12/2022;Arq 5;B3.05
1840;MIA;14;-;50;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;05/12/2022;Arq 5;B3.05
1841;MIA;13;-;49;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;28/11/2022;Arq 5;B3.05
1842;MIA;12;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;21/11/2022;Arq 5;B3.05
1843;MIA;11;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;14/11/2022;Arq 5;B3.05
1844;MIA;10;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;07/11/2022;Arq 5;B3.05
1845;MIA;9;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;31/10/2022;Arq 5;B3.05
1846;MIA;8;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;24/10/2022;Arq 5;B3.05
1847;MIA;7;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;17/10/2022;Arq 5;B3.05
1848;MIA;6;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;10/10/2022;Arq 5;B3.05
1849;MIA;5;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;03/10/2022;Arq 5;B3.05
1850;MIA;4;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;26/09/2022;Arq 5;B3.05
1851;MIA;3;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;19/09/2022;Arq 5;B3.05
1852;MIA;15;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;12/12/2022;Arq 5;B3.05
1853;MIA;14;-;50;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;05/12/2022;Arq 5;B3.05
1854;MIA;13;-;49;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;28/11/2022;Arq 5;B3.05
1855;MIA;12;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;21/11/2022;Arq 5;B3.05
1856;MIA;11;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;14/11/2022;Arq 5;B3.05
1857;MIA;10;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;07/11/2022;Arq 5;B3.05
1858;MIA;9;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;31/10/2022;Arq 5;B3.05
1859;MIA;8;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;24/10/2022;Arq 5;B3.05
1860;MIA;7;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;17/10/2022;Arq 5;B3.05
1861;MIA;6;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;10/10/2022;Arq 5;B3.05
1862;MIA;5;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;03/10/2022;Arq 5;B3.05
1863;MIA;4;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;26/09/2022;Arq 5;B3.05
1864;MIA;3;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;19/09/2022;Arq 5;B3.05
1865;MIA;16;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;15/12/2022;Arq 5;B3.05
1866;MIA;13;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;24/11/2022;Arq 5;B3.05
1867;MIA;12;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;17/11/2022;Arq 5;B3.05
1868;MIA;11;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;10/11/2022;Arq 5;B3.05
1869;MIA;10;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;03/11/2022;Arq 5;B3.05
1870;MIA;9;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;27/10/2022;Arq 5;B3.05
1871;MIA;8;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;20/10/2022;Arq 5;B3.05
1872;MIA;7;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;13/10/2022;Arq 5;B3.05
1873;MIA;6;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;06/10/2022;Arq 5;B3.05
1874;MIA;5;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;29/09/2022;Arq 5;B3.05
1875;MIA;4;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;22/09/2022;Arq 5;B3.05
1876;MIA;16;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;15/12/2022;Arq 5;B3.05
1877;MIA;13;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;24/11/2022;Arq 5;B3.05
1878;MIA;12;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;17/11/2022;Arq 5;B3.05
1879;MIA;11;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;10/11/2022;Arq 5;B3.05
1880;MIA;10;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;03/11/2022;Arq 5;B3.05
1881;MIA;9;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;27/10/2022;Arq 5;B3.05
1882;MIA;8;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;20/10/2022;Arq 5;B3.05
1883;MIA;7;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;13/10/2022;Arq 5;B3.05
1884;MIA;6;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;06/10/2022;Arq 5;B3.05
1885;MIA;5;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;29/09/2022;Arq 5;B3.05
1886;MIA;4;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;22/09/2022;Arq 5;B3.05
1887;MIA;16;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;15/12/2022;Arq 5;B3.05
1888;MIA;13;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;24/11/2022;Arq 5;B3.05
1889;MIA;12;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;17/11/2022;Arq 5;B3.05
1890;MIA;11;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;10/11/2022;Arq 5;B3.05
1891;MIA;10;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;03/11/2022;Arq 5;B3.05
1892;MIA;9;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;27/10/2022;Arq 5;B3.05
1893;MIA;8;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;20/10/2022;Arq 5;B3.05
1894;MIA;7;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;13/10/2022;Arq 5;B3.05
1895;MIA;6;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;06/10/2022;Arq 5;B3.05
1896;MIA;5;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;29/09/2022;Arq 5;B3.05
1897;MIA;4;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;22/09/2022;Arq 5;B3.05
1898;MIA;15;-;51;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;12/12/2022;Arq 5;B3.05
1899;MIA;14;-;50;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;05/12/2022;Arq 5;B3.05
1900;MIA;13;-;49;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;28/11/2022;Arq 5;B3.05
1901;MIA;12;-;48;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;21/11/2022;Arq 5;B3.05
1902;MIA;11;-;47;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;14/11/2022;Arq 5;B3.05
1903;MIA;10;-;46;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;07/11/2022;Arq 5;B3.05
1904;MIA;9;-;45;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;31/10/2022;Arq 5;B3.05
1905;MIA;8;-;44;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;24/10/2022;Arq 5;B3.05
1906;MIA;7;-;43;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;17/10/2022;Arq 5;B3.05
1907;MIA;6;-;42;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;10/10/2022;Arq 5;B3.05
1908;MIA;5;-;41;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;03/10/2022;Arq 5;B3.05
1909;MIA;4;-;40;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;26/09/2022;Arq 5;B3.05
1910;MIA;3;-;39;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;19/09/2022;Arq 5;B3.05
1911;DATMC;10;-;46;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;20:00:00;09/11/2022;Sala/anfiteatro aulas;C4.05
1912;DATMC;10;-;45;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qui;19:00:00;20:00:00;03/11/2022;Sala/anfiteatro aulas;C4.03
1913;DATMC;10;-;45;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qui;18:00:00;19:00:00;03/11/2022;Sala/anfiteatro aulas;C4.03
1914;DATMC;8;-;44;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;19:00:00;20:00:00;26/10/2022;Sala/anfiteatro aulas;C4.05
1915;DATMC;7;-;43;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;19:00:00;20:00:00;19/10/2022;Sala/anfiteatro aulas;C4.05
1916;DATMC;8;-;44;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;19:00:00;26/10/2022;Sala/anfiteatro aulas;C4.05
1917;DATMC;7;-;43;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;19:00:00;19/10/2022;Sala/anfiteatro aulas;C4.05
1918;DATMC;15;-;51;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;20:00:00;14/12/2022;Sala Aulas Mestrado;C4.05
1919;DATMC;14;-;50;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;20:00:00;07/12/2022;Sala Aulas Mestrado;C4.05
1920;DATMC;13;-;49;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;20:00:00;30/11/2022;Sala Aulas Mestrado;C4.05
1921;DATMC;12;-;48;Metodologias de Investigação em Arquitectura dos Territórios Metropolitanos Contemporâneos (18ects);03954TP01;DATMC1;8;Qua;18:00:00;20:00:00;23/11/2022;Sala Aulas Mestrado;C4.05
1922;MAP;16;-;51;Direito da Administração Pública;00548TP01;MAPA1;48;Sex;18:00:00;20:00:00;16/12/2022;Sala Aulas Mestrado;Auditório Silva Leal
1923;MAP;15;-;50;Direito da Administração Pública;00548TP01;MAPA1;48;Sex;18:00:00;20:00:00;09/12/2022;Sala Aulas Mestrado;Auditório Silva Leal
1924;MAP;16;-;51;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;15/12/2022;Sala Aulas Mestrado;Auditório Silva Leal
1925;MAP;13;-;48;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;24/11/2022;Sala Aulas Mestrado;Auditório Silva Leal
1926;MAP;12;-;47;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;17/11/2022;Sala Aulas Mestrado;Auditório Silva Leal
1927;MAP;11;-;46;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;10/11/2022;Sala Aulas Mestrado;Auditório Silva Leal
1928;MAP;10;-;45;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;03/11/2022;Sala Aulas Mestrado;Auditório Silva Leal
1929;MAP;9;-;44;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;27/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
1930;MAP;8;-;43;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;20/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
1931;MAP;7;-;42;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;13/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
1932;MAP;6;-;41;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal
1933;MAP;5;-;40;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;29/09/2022;Sala Aulas Mestrado;Auditório Silva Leal
1934;CECAGEP;7;-;43;Estratégia e Valor Público (Cagep);EVPTP01;6¬™Edição CAGEP;13;Seg;16:00:00;20:00:00;17/10/2022;Não necessita de sala;
1935;CECAGEP;7;-;43;Estratégia e Valor Público (Cagep);EVPTP01;6¬™Edição CAGEP;13;Ter;16:00:00;20:00:00;18/10/2022;Não necessita de sala;
1936;CECAGEP;6;-;42;Estratégia e Valor Público (Cagep);EVPTP01;6¬™Edição CAGEP;13;Ter;16:00:00;20:00:00;11/10/2022;Não necessita de sala;
1937;METI;16;-;51;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Sex;11:00:00;12:30:00;16/12/2022;Sala Aulas Mestrado;AA3.24
1938;METI;16;-;51;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Sex;09:30:00;11:00:00;16/12/2022;Sala Aulas Mestrado;AA3.24
1939;METI;16;-;51;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;15/12/2022;Sala Aulas Mestrado;AA3.24
1940;METI;13;-;48;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;24/11/2022;Sala Aulas Mestrado;AA3.24
1941;METI;12;-;47;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;17/11/2022;Sala Aulas Mestrado;AA3.24
1942;METI;11;-;46;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;10/11/2022;Sala Aulas Mestrado;AA3.24
1943;METI;10;-;45;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;03/11/2022;Sala Aulas Mestrado;AA3.24
1944;METI;9;-;44;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;27/10/2022;Sala Aulas Mestrado;AA3.24
1945;METI;8;-;43;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;20/10/2022;Sala Aulas Mestrado;AA3.24
1946;METI;7;-;42;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;13/10/2022;Sala Aulas Mestrado;AA3.24
1947;METI;6;-;41;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA3.24
1948;METI;5;-;40;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;29/09/2022;Sala Aulas Mestrado;AA3.24
1949;METI;4;-;39;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;22/09/2022;Sala Aulas Mestrado;AA3.24
1950;METI;16;-;51;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;15/12/2022;Sala Aulas Mestrado;AA3.24
1951;METI;13;-;48;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;24/11/2022;Sala Aulas Mestrado;AA3.24
1952;METI;12;-;47;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;17/11/2022;Sala Aulas Mestrado;AA3.24
1953;METI;11;-;46;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;10/11/2022;Sala Aulas Mestrado;AA3.24
1954;METI;10;-;45;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;03/11/2022;Sala Aulas Mestrado;AA3.24
1955;METI;9;-;44;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;27/10/2022;Sala Aulas Mestrado;AA3.24
1956;METI;8;-;43;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;20/10/2022;Sala Aulas Mestrado;AA3.24
1957;METI;7;-;42;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;13/10/2022;Sala Aulas Mestrado;AA3.24
1958;METI;6;-;41;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;06/10/2022;Sala Aulas Mestrado;AA3.24
1959;METI;5;-;40;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;29/09/2022;Sala Aulas Mestrado;AA3.24
1960;METI;4;-;39;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;09:30:00;11:00:00;22/09/2022;Sala Aulas Mestrado;AA3.24
1961;LTDSAU;15;-;51;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;14/12/2022;Não necessita de sala;
1962;LTDSAU;14;-;50;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;07/12/2022;Não necessita de sala;
1963;LTDSAU;13;-;49;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;30/11/2022;Não necessita de sala;
1964;LTDSAU;12;-;48;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;23/11/2022;Não necessita de sala;
1965;LTDSAU;11;-;47;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;16/11/2022;Não necessita de sala;
1966;LTDSAU;10;-;46;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;09/11/2022;Não necessita de sala;
1967;LTDSAU;9;-;45;Estruturas e Serviços em Contexto de Saúde;04142TP01;LTDS-A1;0;Qua;09:30:00;12:30:00;02/11/2022;Não necessita de sala;
